,time,peak price,offpeak price,peak demand,offpeak demand,Coal capacity,Coal potential capacity,Coal exit measure,Coal entry measure,Coal peak supply,Coal offpeak supply,Gas capacity,Gas potential capacity,Gas exit measure,Gas entry measure,Gas peak supply,Gas offpeak supply,Renewable capacity,Renewable potential capacity,Renewable exit measure,Renewable entry measure,Renewable peak supply,Renewable offpeak supply,Fuel 0,Fuel 1,Baseload offpeak supply,Baseload peak supply,Default offpeak,Default peak
0,0.0,45.11466475517456,44.74899428776148,64.10543742559544,58.309140790449476,46.00048184473883,10.000104748856266,0.0,0.0,29.639820620757064,25.966476175294762,30.999875329443174,59.99975870214807,0.0,0.0,18.60503040938904,16.524744550356765,52.915477236224916,149.76078463082524,0.0,0.0,10.597241542212064,10.597241542212064,45.45519112045532,17.375098940101797,5.2207160002388395,5.263377554770365,-3.747765295258887e-05,-3.2701533093870694e-05
1,0.08361204013377926,36.18122050715072,33.394760765226586,59.823984909614914,54.41480939567991,45.869929478189334,9.971723799606378,1.9008194636765299,0.3394320470850946,22.48428822273474,19.167519559562695,30.998718156285854,59.997519012166165,0.037409132799141875,0.02466536228514849,11.939256242471535,10.17184796418513,87.58809127362403,115.08220629050808,0.0,414.70308793884044,21.182548893181544,21.182548893181544,32.79512572737152,8.831737823476939,3.8960554226097686,4.2211423925009175,-0.0031624438592317006,-0.0032508412738252446
2,0.16722408026755853,40.95652225815842,38.922653260747055,67.90456499094671,61.76475817619868,45.86078879057763,9.969736682884857,0.13307045713190258,0.023762581630696895,25.604997914223496,22.561042305580358,30.97506826419872,59.95174021118284,0.8278074034622996,0.5458070792059118,16.22000799702012,13.360759475178495,88.09045970791541,114.57390471353158,0.0,6.026853791828438,21.304897296154994,21.304897296154994,38.79050950414032,13.599890765551049,4.540976213753823,4.778260930118483,-0.00291711446898546,-0.0035991465703872905
3,0.2508361204013378,43.268360314278915,40.488707349360304,70.12431629880668,63.78380362269481,45.85166322733819,9.967752856589392,0.13285182237977972,0.02372353971067495,27.25779296414551,24.29119071325603,30.964730932746072,59.93172887127443,0.3606576219284796,0.23779623423855803,16.40115538961662,13.35133235126095,88.56874329179229,114.08971818723961,0.0,5.738704774948324,21.420900680329996,21.420900680329996,41.89155828204409,13.684561542266877,4.723682524092036,5.0479753699992065,-0.003302646244193852,-0.0035081052846521743
4,0.33444816053511706,42.18087214871628,39.42555585337101,68.87336632678299,62.64596226368063,45.84254791323685,9.965771259362917,0.13270344013411217,0.023697042881091458,26.029126732720176,23.17172981597477,30.958992582222017,59.92061927146956,0.1993168778751471,0.1314177216759212,16.395226328751694,13.34653514595001,89.02540309802065,113.6271846682627,0.0,5.479993205153435,21.531205507386616,21.531205507386616,39.7729273051681,13.677635705593055,4.599648182893285,4.921101750683567,-0.003156388524054421,-0.003293992759068942
5,0.4180602006688963,36.56667845310287,35.81909449074941,61.47998122644031,55.92107354836291,45.833439562774736,9.963791176467346,0.13260258270512842,0.023679032625915787,22.55685867107106,19.859136676006607,30.95338150965469,59.90975625755329,0.19492266421400134,0.12852043794329762,13.0225380194596,10.251163466822081,89.46258674257432,113.1841556088242,0.0,5.24697001983584,21.636376007855528,21.636376007855528,33.619831813979175,9.44951134855941,4.178894357254098,4.266112486195334,-0.004496959575398307,-0.0019039581412130246
6,0.5016722408026756,36.61971268768699,36.18367686300411,61.774858557204354,56.18928860914288,45.8243359767813,9.961812129617416,0.13253358557949232,0.023666711710623622,22.693002747293292,19.852917518310335,30.94786455854977,59.899075553440895,0.19166801662789607,0.12637451645795345,13.075714522236638,10.38115475023524,89.88217286789092,112.75875147167802,0.0,5.036418181554059,21.736905844606135,21.736905844606135,33.70852681342841,9.581944758755172,4.221428967350479,4.272299813563483,-0.0031184713593077618,-0.0030643704951955897
7,0.5852842809364549,40.99213633141905,38.93495841525819,68.50111595519171,62.30737009118971,45.81523570285174,9.959833802972994,0.13248564251583686,0.02365815044925658,25.555639970143623,22.60351892275748,30.942418485073922,59.88853212072431,0.18921520539810202,0.12475727828446266,16.333266214268264,13.332773290007285,90.28580889504198,112.34932397624314,0.0,4.845572173919541,21.83322801191167,21.83322801191167,38.801575057014915,13.635204321837172,4.542411815113455,4.782415905332222,-0.004561948600183996,-0.003434146464073251
8,0.6688963210702341,36.305183266924296,33.5274435535538,60.93637891842769,55.42662276875922,45.806137802435295,9.957855992445772,0.132451305265018,0.023652018797324634,22.544770592378285,19.352480491259456,30.93702670041894,59.87809382400736,0.18733580266467992,0.12351811164704098,12.233888035587732,10.239871293458169,90.67494310747895,111.9544240132332,0.0,4.672050207049633,21.92572324866399,21.92572324866399,33.04443309351585,9.0374598092276,3.9115350812479437,4.235604714474501,-0.002987345870330671,-0.003607672676821494
9,0.7525083612040133,41.77427637184821,39.02303531313175,68.842301160788,62.617705953289125,45.79704168977687,9.955878570663739,0.13242545573209868,0.023647402809303334,25.588695476724627,22.729586385349755,30.931677170688495,59.867737354818054,0.18587282194290752,0.12255350897334338,16.368626968030192,13.323839306534598,91.05085195512125,111.57277433904132,0.0,4.513797052588614,22.014727198550265,22.014727198550265,38.96776715354663,13.645865392363042,4.552687453198704,4.8736655767156245,-0.0031343903442007104,-0.0034140592327105423
