,time,peak price,offpeak price,peak demand,offpeak demand,Coal Market gains (min),Coal Entry cost (min),Coal Exit gain (min),Coal Market gains (max),Coal Entry cost (max),Coal Exit gain (max),Coal Market gains (average),Coal Entry cost (average),Coal Exit gain (average),Coal capacity,Coal potential capacity,Coal exit measure,Coal entry measure,Coal peak supply,Coal offpeak supply,Coal Market revenues peak,Coal Market revenues offpeak,Gas Market gains (min),Gas Entry cost (min),Gas Exit gain (min),Gas Market gains (max),Gas Entry cost (max),Gas Exit gain (max),Gas Market gains (average),Gas Entry cost (average),Gas Exit gain (average),Gas capacity,Gas potential capacity,Gas exit measure,Gas entry measure,Gas peak supply,Gas offpeak supply,Gas Market revenues peak,Gas Market revenues offpeak,Wind Market gains (min),Wind Entry cost (min),Wind Exit gain (min),Wind Market gains (max),Wind Entry cost (max),Wind Exit gain (max),Wind Market gains (average),Wind Entry cost (average),Wind Exit gain (average),Wind capacity,Wind potential capacity,Wind exit measure,Wind entry measure,Wind peak supply,Wind offpeak supply,Wind Market revenues peak,Wind Market revenues offpeak,Fuel 0,Fuel 1,Baseload offpeak supply,Baseload peak supply,Default offpeak,Default peak,Carbon offpeak,Carbon peak
239,19.983277591973245,135.15976163100694,128.96965635377504,98.2028963463758,86.59867402678643,-1.6480988675339519,-86.20824845562211,-2.0284293754264024,-1.6480988675339519,-86.20824845562211,-2.0284293754264024,-1.6480988675339523,-86.20824845562217,-2.0284293754264024,0.009148847195092675,9.50813005604752,0.022575985702240176,0.02255428359978014,0.0,0.0,0.0,0.0,-1.0142146877132012,-27.890903912113032,-2.789090391211303,15.759804716006427,-27.890903912113032,-2.789090391211303,1.7783871121325296,-27.89090391211302,-2.789090391211303,50.393525254104446,36.982040392422206,0.17157242691224966,0.46282978432621824,34.684566406193966,23.998406408234512,4687.957727736008,3095.0662275082377,0.009701459259825306,-0.301649903409126,0.0,0.21437980899000594,-0.301649903409126,0.0,0.11204063412491563,-0.3016499034091263,0.0,192.3046446436154,58.49128612959623,0.0,0.3046678681875448,43.51384213748529,43.51384213748529,5881.320530951778,5611.965267103894,0.0,42.226086235061906,19.087509140358705,20.003644721389026,-0.0010836592920782095,0.0008430813075221977,10.295316349132605,14.879678988257211
240,20.066889632107024,144.37312846864438,135.48292677374647,104.13628704225198,91.83094095436682,-1.6371115825801088,-85.63352893495954,-2.0149065631755185,-1.6371115825801088,-85.63352893495954,-2.0149065631755185,-1.6371115825801097,-85.6335289349595,-2.0149065631755163,0.009147034028362342,9.506244430479189,0.022571508181294563,0.022549824790395114,0.0,0.0,0.0,0.0,-1.0074532815877593,-27.70496524366338,-2.7704965243663384,17.301943823828143,-27.70496524366338,-2.7704965243663384,2.3322148205671587,-27.704965243663388,-2.770496524366337,50.41775838490244,36.94331292700549,0.1715439606601595,0.4623546974263615,39.25889018060052,28.271611607387833,5667.92879558024,3830.3206851795267,0.010509892911598833,-0.29888825076295933,0.0,0.22517415286536882,-0.29888825076295933,0.0,0.11784202288848382,-0.29888825076295916,0.0,192.33190673996506,58.45733842110809,0.0,0.3436025266321316,43.50892148740497,43.50892148740497,6281.519111433279,5894.716023882772,0.0,49.90175065082506,20.05147316251448,21.36722301335937,-0.0010653029404608105,0.001252360887121995,12.12852137956938,16.84206388747762
241,20.150501672240804,134.75052457399553,128.59485650817888,97.18126753399308,85.69776678482637,-1.6261975459204279,-85.06264086353008,-2.0014739026712958,-1.6261975459204279,-85.06264086353008,-2.0014739026712958,-1.626197545920427,-85.06264086352998,-2.0014739026712944,0.009145220014107785,9.504359180095172,0.02256703156132103,0.02254533803607054,0.0,0.0,0.0,0.0,-1.0007369513356479,-27.52026616173032,-2.752026616173032,15.507659271794793,-27.52026616173032,-2.752026616173032,1.7410792425763493,-27.520266161730323,-2.7520266161730302,50.44195105257252,36.904628330779474,0.17151549932568705,0.461842789583219,33.7328843818988,23.162029084941143,4545.523865854804,2978.517806616272,0.00952682106480038,-0.2961518814842061,0.0,0.21089091126274567,-0.2961518814842061,0.0,0.11020886616377303,-0.2961518814842064,0.0,192.36221485433455,58.42034587501552,0.0,0.38005818281083437,43.50472391541408,43.50472391541408,5862.284369048896,5594.483729330612,0.0,40.694847067974585,19.032038763210476,19.94307763695134,-0.0010249787393377119,0.0005815997288607377,9.93651047743975,14.471407399834584
242,20.234113712374583,152.14927201534582,142.42569991473138,110.30779222244605,97.27318538134573,-1.615356269234762,-84.49555869843371,-1.9881307929043226,-1.615356269234762,-84.49555869843371,-1.9881307929043226,-1.6153562692347612,-84.49555869843377,-1.9881307929043233,0.009143450257974228,9.502474259714528,0.022562555841611487,0.022541391645373814,0.0,0.0,0.0,0.0,-0.9940653964521613,-27.336798402434436,-2.7336798402434437,18.482874812786257,-27.336798402434436,-2.7336798402434437,2.8186918775501044,-27.336798402434418,-2.733679840243443,50.466153328504916,36.86593653194185,0.17148704290012523,0.46192974177300994,44.28539427233947,32.6941990526538,6737.990499449015,4656.4941832257655,0.011218170450056276,-0.2934405640996326,0.0,0.23405303513431147,-0.2934405640996326,0.0,0.12263560279218388,-0.29344056409963265,0.0,192.39537476052809,58.380502709684336,0.0,0.41419160292294205,43.50120475311415,43.50120475311415,6618.6766349768195,6195.689534096323,0.0,57.99586945895907,21.079003587380242,22.51809225827118,-0.0012220118024686144,0.0031009387212463935,14.02581139358848,18.99843414283363
243,20.317725752508363,159.87457971963474,145.05788593264506,113.91367448351589,100.45297573502285,-1.6045872674584205,-83.93225706705586,-1.9748766368719024,-1.6045872674584205,-83.93225706705586,-1.9748766368719024,-1.6045872674584207,-83.93225706705594,-1.974876636871902,0.009141638837535734,9.50058975518447,0.022558081021479603,0.02253641852188748,0.0,0.0,0.0,0.0,-0.9874383184359512,-27.15455375698866,-2.7154553756988657,19.15161430781471,-27.15455375698866,-2.7154553756988657,3.1483372008645882,-27.154553756988655,-2.7154553756988657,50.49026242348117,36.82734031929979,0.17145859137508968,0.4607873410429032,46.75874516940839,35.4947092241191,7475.534732176668,5148.787481844673,0.011626037179088776,-0.2907540692551795,0.0,0.23924984692276088,-0.2907540692551795,0.0,0.12543794205092482,-0.2907540692551792,0.0,192.39843016164912,58.3707652141009,0.0,0.054168426776010366,43.49085824938454,43.49085824938454,6953.082684266562,6308.691955052058,0.0,62.756468547003514,21.46856711803147,23.661437798505943,-0.0011588565122622185,0.002633266217017649,15.227230257147093,20.0595016776762
244,20.401337792642142,155.87745379306142,143.84888636046327,111.88156471264092,98.66099181008902,-1.5938900587604656,-83.37271076593206,-1.9617108415513425,-1.5938900587604656,-83.37271076593206,-1.9617108415513425,-1.5938900587604654,-83.372710765932,-1.9617108415513422,0.00913982639471564,9.4987056257879,0.022553607100259804,0.02253193237455962,0.0,0.0,0.0,0.0,-0.9808554207756712,-26.973524071330957,-2.6973524071330957,18.58831485247397,-26.973524071330957,-2.6973524071330957,2.9317313386502817,-26.973524071330974,-2.6973524071330957,50.51433445926793,36.78878357067603,0.17143014474250784,0.4603161627016978,45.32922756461754,33.89192651651865,7065.804575178837,4875.315886011863,0.01131307802751319,-0.28809216969656043,0.0,0.23435851851943354,-0.28809216969656043,0.0,0.12283579827347335,-0.28809216969656026,0.0,192.40088777795305,58.36162666035872,0.0,0.04704634467294016,43.48043510201707,43.48043510201707,6777.619513516872,6254.6121678935515,0.0,60.024521461186886,21.28963518134856,23.069863161373092,-0.0010049897952626452,0.0020388846332224375,14.539636475586502,19.446238625220925
245,20.48494983277592,138.86654577473888,131.1581188897035,99.87135614680246,88.06997896543427,-1.583264164522153,-82.81689475962031,-1.9486328178734191,-1.583264164522153,-82.81689475962031,-1.9486328178734191,-1.5832641645221541,-82.81689475962035,-1.948632817873418,0.00913801381417778,9.496821870565046,0.02254913407730648,0.022527457705926984,0.0,0.0,0.0,0.0,-0.9743164089367096,-26.793701245759515,-2.6793701245759514,15.377865481165298,-26.793701245759515,-2.6793701245759514,1.7933249356294507,-26.793701245759515,-2.6793701245759527,50.53829110016923,36.75034462135606,0.17140170299460367,0.45890809543192845,35.84244019740278,25.190216931567406,4977.315862350974,3303.90146716794,0.009624142894042972,-0.28545464025003736,0.0,0.21020692569215757,-0.28545464025003736,0.0,0.10991553429310026,-0.2854546402500375,0.0,192.4052165026631,58.35061814761743,0.0,0.06945295021872049,43.47049862518861,43.47049862518861,6036.597987185478,5701.508826877181,0.0,44.3057125046361,19.411401595676118,20.552248774661358,-0.0021381869978682744,0.0061685495497130205,10.806603063642417,15.376406844685793
246,20.568561872909697,140.35393065253353,131.64525385336725,100.35037060286469,88.49239030234983,-1.5727091093155188,-82.26478417958099,-1.9356419806960232,-1.5727091093155188,-82.26478417958099,-1.9356419806960232,-1.5727091093155183,-82.26478417958103,-1.9356419806960234,0.009136201598115859,9.494938488938658,0.022544661951993207,0.02252298994102178,0.0,0.0,0.0,0.0,-0.9678209903480116,-26.615077234570318,-2.661507723457032,15.414072280516187,-26.615077234570318,-2.661507723457032,1.8315118867895948,-26.615077234570315,-2.661507723457034,50.562247323503314,36.71190849361203,0.17137326612388704,0.45887516281084273,36.11605352539795,25.548881490632724,5069.030071946893,3363.3889895039406,0.009649464270060857,-0.28284125780337427,0.0,0.210058300658225,-0.28284125780337427,0.0,0.10985388246414293,-0.28284125780337444,0.0,192.4113731779378,58.33778282619012,0.0,0.09134411733247012,43.46103738311032,43.46103738311032,6099.927426956234,5721.439299030242,0.0,44.89366478671142,19.483497570298354,20.77238173657496,-0.0010261416915682275,0.0008979577814614004,10.960470159481439,15.49378696239572
247,20.652173913043477,155.85868358899162,143.94430910991028,111.27686137077873,98.12774371320876,-1.5622244208821054,-81.71635432306398,-1.9227377487779762,-1.5622244208821054,-81.71635432306398,-1.9227377487779762,-1.5622244208821043,-81.71635432306401,-1.9227377487779762,0.009134391604291074,9.493055478975936,0.022540190723711925,0.022518545291831775,0.0,0.0,0.0,0.0,-0.961368874388988,-26.437644045697173,-2.6437644045697173,18.175591091546295,-26.437644045697173,-2.6437644045697173,2.8560032858095394,-26.43764404569719,-2.6437644045697186,50.586178126685326,36.673500189619425,0.17134483412314228,0.45854320513181335,44.75557533946784,33.372946820229096,6975.545055677394,4803.845772999654,0.011095411117366097,-0.2802518012869624,0.0,0.229801786371839,-0.2802518012869624,0.0,0.12044859874460258,-0.2802518012869624,0.0,192.4192898701146,58.323188622292975,0.0,0.11242353159229995,43.452034485239444,43.452034485239444,6772.376894132887,6254.673083397788,0.0,59.083062984059474,21.303757748266722,23.06708517117076,-0.0009953405265008541,0.0021663749006961552,14.316994185878283,19.200141820631703
248,20.735785953177256,137.31659640204862,131.1127805572166,98.98829959885795,87.29126948752906,-1.5518096301118363,-81.17158065200374,-1.9099195447530293,-1.5518096301118363,-81.17158065200374,-1.9099195447530293,-1.5518096301118351,-81.17158065200374,-1.909919544753029,0.009132580102124475,9.49117284433255,0.022535720391872172,0.02251405692122392,0.0,0.0,0.0,0.0,-0.9549597723765146,-26.26139374035415,-2.6261393740354153,14.857138684227632,-26.26139374035415,-2.6261393740354153,1.6803333865515238,-26.26139374035415,-2.626139374035417,50.573135461153825,36.672067757530904,0.17131640698541675,0.016312592449222365,35.221119257222924,24.44408696550527,4836.444217872503,3204.9322102298115,0.009378054248074086,-0.27768605165512056,0.0,0.20526235184170138,-0.27768605165512056,0.0,0.10732020304488772,-0.2776860516551204,0.0,192.4289028695714,58.306899238189345,0.0,0.13274171667061663,43.4434740846673,43.4434740846673,5965.509997187119,5695.994684306111,0.0,43.057007375213345,19.40469152246806,20.322856267503195,-0.0009830851115566475,0.0008499894645268569,10.486513308201761,15.109860161348633
